	L01	L02	L03	L04	L05	L06	L07	L08	L09	L10	L11	L12	L13	L14	L15	L16	L17	L18	L19	L20	L21	L22	L23	L24	L25	L26	L27	L28	L29	L30	L31	L32	L33	L34	L35	L36	L37	L38	L39	M01	M02	M03	M04	M05	M06	M07	M08	M09	M10	M11	M12	M13	M14	M15	M16	M17	M18	M19	M20	M21	M22	M23	M24	M25	M26	M27	M28	M29	M30	M31	M32	M33	M34	M35
idv189	0.04939421187001	-0.0639381742634529	-0.047585031060121	0.0030960393284771	0.0408328788016191	0.0391942801119568	0.0243438857771383	0.0245987424046774	0.0335077143892828	0.00890968417558965	0.0681919985849001	-0.00117788158052993	0.0622102029594571	-0.0453763398302634	-0.00515426524944524	0.0257104500722522	0.108496214630052	-0.00200887457710191	-0.0466082957943554	-0.0505535721386613	-0.0440527644303639	-0.0334310513327434	0.0141049377902691	0.0484732592187863	-0.0599352425428329	-0.0641127661564831	-0.0138493835259017	0.0604074542045423	0.0205112494969935	0.11261632235187	0.101864452879517	0.0367758752991903	0.0934798685579765	0.00322532797648631	0.0300627307460181	0.0265719924924003	0.0764163023272882	0.0447048778009176	0.0916738211145427	0.0796883265362135	0.0715321087945293	-0.0537070603626724	0.00998716725753952	-0.01886472994804	0.0691662053128247	0.0353387517206583	0.0235682361826034	0.0352723415009948	0.0677731733483942	0.0838828881609581	0.0651138378104474	0.0461330999564065	0.036563068826942	0.0539734764690486	-0.00659268729373828	0.0404304644210348	0.0927972257063568	0.0150171832980298	0.0256367928967433	0.0231255969712127	0.0390232770639328	0.0211509349463155	-0.0566092595095009	0.022001002158769	0.105352556503418	0.0227501071958776	0.0545401383218425	0.0243324771256216	0.0419652449135047	0.0610225114363093	0.0489380260332147	0.0393078582802477	-0.00895605169162886	-0.00234030810547495
idv190	-0.0242498888786322	-0.00623575383085623	0.0406333647905216	-0.0581054233102071	0.0100110618949013	0.0321643368601379	0.0173859204924117	0.0165551630723576	-0.00697085143290613	0.0321306108586353	0.00342590870624182	0.0254740879725802	0.00947143895790771	0.0266654899703902	0.0115783632039564	-0.0258449018385383	-0.0515472031102446	-0.0276867139691361	0.0111534575801466	0.00413280660703865	0.0561962522532758	0.0306395517810385	-0.00954089510969072	-0.0707993120126367	-0.0213048197510541	0.0701835559841478	0.0823239830524626	-0.0754954621481288	0.00259100159363783	-0.0628081376363067	0.0176834855351215	-0.0037008176316487	-0.0137144811256823	-0.00477346876877546	0.0283006726285675	0.0721607569921617	0.0104279465116853	0.0272498938598214	-0.0497004567201025	-0.0245300048734418	-0.00589401153237755	0.0447904029933028	0.0319443190478472	-0.0465289598560433	0.00515333586586688	0.016832108016502	0.00918574009245204	0.0203161012130711	-0.0186479845772943	-0.0513324349369942	0.012649382599607	0.0251012886330829	-0.0173803132191989	0.00387270238448462	0.0480301501791375	0.00470927013732587	-0.0624769148462749	0.0153147253179592	-0.0281568111070022	-0.143817662659103	-0.0559027988401331	-0.0217113261431555	0.000629685179136778	-0.011700541112389	-0.0673194378696594	-0.0560419554750875	0.0286089699144083	-0.00802000899336492	-0.0151502753784726	0.0039387393241855	-0.0427249883043737	-0.0133114321194116	-0.0451341111044958	0.00999442038028731
idv191	-0.0502385408970694	0.00771181275891687	0.0416123815061735	-0.061427493493735	0.0101519285860255	0.0383547381528319	0.0359257824463751	0.011493812112575	-0.0189970422437383	0.016295924911684	-0.0389712648073807	0.00365546180770974	-0.0202546370792532	0.0141877516805819	-0.0187872805545137	-0.0374959653528465	0.02738862933974	0.0353534773035167	0.0483967610490204	0.0528817379808641	0.0422822029991207	0.0085452335750079	0.00886187329407185	-0.0412972616448229	-0.00141476116007178	0.0769074380877496	0.0411616195405223	-0.0350794261674537	0.0363665296717858	0.0148503496166175	0.0462471113188561	-0.019167906388003	-0.0375964815944295	-0.0185655862216118	0.0164648387765671	-0.00245172607736037	-0.010493880975347	-0.0416325408300515	-0.0284941420884692	0.0192603158020491	-0.00663406677001711	0.0435754446921442	0.0290008453878847	-0.00876914859746842	0.0152730897084097	0.0312412532328923	0.0109481210137226	-0.0568386460183463	-0.00602487157272451	-0.0152425523546556	0.0352378547244517	0.0477991930288508	0.0671354722527608	0.0754924699997942	0.073759496617834	0.0267500479445888	0.00213576167075335	-0.0290919875126909	-0.0393100443134757	-0.0335135384765951	0.0317770336436087	-0.050970464650374	-0.043118488856464	-0.0493689400288051	0.0181410258526871	0.0814891610683539	0.00438291601838861	-0.0335655346467954	-0.0170574674329497	0.0165293217101732	-0.0161987849475281	0.00588790419337734	0.0471188726544014	0.0784971434866917
idv192	-0.0611727486041335	-0.013867063916528	0.0138401202329637	-0.0332424388444046	-0.048478397474349	-0.0888570345983383	-0.0601947005327893	-0.0711876063872439	-0.0860456650512921	-0.0099306187102734	-0.0449487729555705	-0.00266189331259977	-0.0207468090056131	-0.0110055133919394	-0.0065178909808409	-0.0045299578140427	-0.035299671512698	-0.0482541767952495	-0.0103522548433796	-0.0118149370746679	0.0325432049892168	-0.0258390710345487	0.0616877150383129	0.0497282005287072	0.0611720960689433	0.055845376295044	-0.0542761881917437	0.172035685378712	-0.0242625032113056	-0.00575876209533851	-0.109630508636065	-0.0575438728641385	-0.075013303621509	-0.0450126973752941	-0.0754650728147353	-0.0934607790030493	-0.09403185348765	-0.0948343161365556	-0.0129185789786965	-0.0294642320731087	0.0116723971282572	0.0420567656959614	0.0361413730705881	0.00765786209994055	0.0282368273247243	0.047285747723082	0.0169023581402548	-0.00197379677095898	-0.0307483237895264	0.0157371579208077	-0.0205946780250522	0.0406736535845067	0.0217964623773702	0.0172912702208989	-0.00223547910965049	0.0106160426869636	-0.071050683335226	-0.0151847575754458	-0.0318391508848873	0.0368417122555623	-0.0166122353640765	-0.0738261820597273	-0.0469446811201001	-0.0884719888220509	-0.102977512955533	0.040761408937186	-0.0483851672713756	-0.0148924467050395	0.00616260126243166	-0.103094196086518	-0.0587667373717828	-0.119316763444342	-0.074497309610767	-0.0304457172013062
idv193	-0.0440552688893078	0.0919602565149345	-0.0253752321166683	-0.00774132845050706	0.038989912733637	0.0117979806000667	-0.00515413262697471	-0.0195789474271415	-0.0435549118029792	0.0213744513021131	0.00364108482179929	0.0179026712788781	0.0361365641959895	0.0246871170983826	0.0447216262374272	0.0497520789720718	0.0437588290447268	0.0212979867097925	0.00443483030900349	0.0480022610195141	0.0779963440728579	0.0839363463839207	0.0106750559240378	-0.0223148463203109	-0.0367278480438032	-0.0149589197641815	-0.064563922114796	-0.0812030076661072	0.0503966510942163	0.0248731521325185	-0.0404402218228649	0.0218441596634785	-0.00317498706510383	0.00794694150070617	-0.00893723662067003	-0.0555289520634493	-0.0504220914050753	-0.0447891341084407	0.0175368665099124	0.0462469786861648	0.0063748845560668	0.0385546741325494	0.0438264441813363	-0.0533383852328269	-0.0213949468658944	-0.0238989855728415	-0.0833468276507922	-0.0342482132575866	-0.0167533216230432	-0.0743815825243444	-0.0571476111997045	0.0103685898332588	0.0219372068545364	-0.00331317595449556	-0.0409987785417506	0.00860039962851312	-0.04366050173694	-0.084735753182475	-0.101583769028638	-0.0545207137474659	-0.0247922741726805	-0.0998274059976741	0.0232701817188229	0.0144241443570223	-0.0341019173968155	0.00314704549808229	-0.0702401811411469	-0.0269059930115574	-0.0502779928878017	-0.021045372262198	-0.0366745859363712	-0.0349434360995976	0.0313338612455989	0.0109084927183921
idv194	-0.0198810661320676	0.128715687834242	0.0595736862825565	0.0260312713217741	0.00129845649087735	0.0488967797959209	0.0357500912130493	0.0748850039576683	0.0634657877744957	0.00410996572364914	0.0499504901302825	-0.0368790752413753	-0.00890615483228051	-0.0255439947927565	0.00569614646371558	-0.00246178580591851	-0.04401423824178	0.0504533803698987	0.0218522726354536	0.0210095863664473	0.0774514144934905	0.131729063004228	0.0863317118374923	0.0414549652171549	-0.00695657999678652	-0.00581095524973459	0.0935208827714393	-0.0372293256384916	0.0247949232039267	-0.0200540124464338	-0.0210857965483087	0.0692524152532084	0.0444417497222949	0.0744830007241512	0.0254180561053342	0.0509604368626037	0.0638180581341912	-0.0481204389249747	0.0724474794809719	0.070926185919206	0.120631416592778	0.0485915653199236	-0.0149865794773734	-0.0750934580920107	-0.0953360001708447	-0.152294664776414	-0.0339598121498945	-0.0173705602770152	0.0251489740505078	0.0480162851400903	0.0253933065681024	0.0503664637508753	0.0731510722779678	0.00650779647949132	-0.0956056780484768	-0.144526110253695	-0.0525207753899168	-0.0576883315099204	-0.0878362073533849	0.0160992988542075	0.0398465056819806	0.0370545555700334	0.0187791093129118	0.0050942891228291	0.0355391445766604	0.0273544822002717	-0.0732069202614641	-0.0552739861267459	-0.0247479642343998	0.0306816686925672	0.0956983694545482	0.106638627097191	-0.00390035717682181	0.0414508288627003
idv195	-0.0196425494115425	0.00616091146820859	0.0536580258831519	-0.162023745341747	-0.113968490768472	-0.0568398255976425	-0.0803935514797011	-0.0169294698162218	-0.0655977687022481	-0.0501455270048451	-0.0200587913963339	-0.0379735082148632	-0.0489323373112277	0.000208053865985193	0.0345437836485898	-0.0218880235380193	-0.00518207332542728	-0.0325145837141499	-0.0300730328851652	-0.0701661882963039	0.0287021252722923	0.0305453120892437	0.074697074318637	0.0627626674308338	0.0726345026206266	0.0517972012675173	0.038442318396147	0.0441578803423999	-0.0954818242498436	0.0293537376542001	-0.0799275001264732	-0.0947846731136712	-0.0520655288574159	-0.072524796894292	-0.0696659239897542	0.00451313462654418	-0.0125546395469869	-0.0394092226831254	0.00893618228565037	-0.045928048272893	-0.0109203994489447	0.0599828926954858	0.0315828825846857	-0.0874180621579484	-0.0081840387411552	0.0036342449423911	-0.0189189995783861	-0.000880487426256639	-0.0405867299416816	0.061593747350227	0.0362641281531323	0.0453131761215356	0.00854168699474311	0.0494166539270159	0.045729491819547	0.0237098908510111	0.0339677000236617	-0.000425341320730069	-0.0278613111474173	0.0133923379405012	0.0237924854795717	0.0156020628930798	0.0274368267993565	-0.060006400959445	-0.0285680782816021	0.0814404324054083	-0.00912418906709797	-0.0120807966223231	0.0173102381601902	-0.0907517528003861	-0.0128055447089507	-0.036710910854992	-0.0919208484447792	0.00712404113392063
idv196	-0.0113615708372627	0.0229316319257242	0.044619751559989	0.0752832916463367	-0.00630561331343585	0.0272272414927535	-0.0193335564681482	0.124079615755383	0.0485366218985166	0.0431986033186062	0.108583611097418	-0.00589227633803927	-0.0158413901834278	-0.0481861471065918	-0.0556873581748128	0.0143622970361628	0.0130878670901557	-0.00686401199944392	0.00494160042269868	-0.0696947478085855	-0.0449389675738067	-0.0205305920428134	0.0894288143379846	0.035715217749999	0.0741994928815828	0.061115097569469	0.156003702782141	0.0586407520711675	-0.00298546011291876	-0.012634246691122	0.000103378700251945	0.0238271201418848	0.0607082210530453	0.0976192889945101	0.0955328398160271	0.104231582518671	0.117330481777006	0.0280959530147445	0.0136803338286199	-0.0911730284741966	0.0127203918278318	0.0340394411203486	-0.0313448946437833	-0.0777453761121889	-0.040869206005169	0.00931734584915725	-0.0508197508709749	0.00742026399480103	-0.0298021981442078	-0.0623445102255961	0.00570972372116207	-0.0933050467381197	0.0343670640296795	0.035860452738228	0.0211416132460673	0.024228869841219	-0.0408561477320319	-0.0273521839763663	0.00334838595267203	-0.0824829932342094	-0.0167822382630587	-0.0151168627265777	0.0747118090588584	-0.0025948841288675	-0.0442730001400981	-0.0396466256869502	-0.0226665016350498	-0.0298327385082007	-0.0614373703497955	-0.000178967952070494	-0.0298673534529941	0.039837962243061	-0.0633276427635795	-0.0651215710968815
idv197	-0.0632600777886243	0.00643484595270215	0.064853305968128	-0.030668058146221	-0.0175081814745741	-0.00257175314659639	-0.0389882163268445	0.0037122017601261	0.0281873945097591	-0.00839480311105208	-0.0121908784211976	-0.027108767100563	-0.0276232202436249	0.0096185510241943	-0.0287212112439498	-0.0174854874657042	-0.0523433386830488	-0.0513634023095814	0.0250268167356063	-0.00491896917865503	0.0256798141387423	0.0240621718226601	0.0798373483444892	0.0387068692333144	0.0485869328465123	0.0701730660161075	0.0518239772422471	0.0393575945916362	-0.0245595503137454	-0.0968857065733816	-0.00548580501161851	-0.0165424754422799	0.020683687972114	-0.0127207243367223	-0.0270005843931185	0.0350253531672494	-0.0113346481371079	-0.0147359202254924	-0.0330144414304435	-0.021527532460303	-0.0214723980737494	0.034751919406952	0.0482271686426121	-0.0375181882734394	-0.022879289343466	-0.0146701943383049	-0.0305691839452349	-0.0621036185071848	-0.0847702949990171	0.00378777216126363	-0.0484700755871941	0.0453075109032244	0.0346989701433124	0.0472783106875268	0.0426838123811952	0.00866864586684228	-0.0178039799351378	-0.0162373320602446	-0.0304802613744809	-0.00879629501323383	-0.00839269132359432	-0.00462874794608812	-0.0178644520230145	-0.0603511697468279	-0.0280569401597326	-0.0410298628693491	-0.021550843318754	-0.0320976982451992	0.0171737220553598	-0.00699891781829855	-0.0262337225678579	-0.00234204977031886	0.022230462525737	-0.0319945806741369
idv198	-0.0110777922598678	0.000227209141640678	-0.0369659603734357	-0.0741284844181009	0.0188564117496991	-0.0106617381297112	-0.0257764254657456	-0.0686759385572087	-0.0302532178446687	-0.116025624904645	-0.0913810709494469	-0.0664222554504924	0.0276927174241709	0.0259172271632054	-0.00914062390404461	0.04511878914457	0.00105256965523177	0.00498489683647946	0.016992728741155	0.0363460911487948	-0.0626644099614229	-0.0213472591852532	-0.0271320366339851	0.0104382907765513	0.0952945999164228	-0.0056344587557781	-0.0882527840670017	-0.015723402542669	0.079595102904018	-0.0172255898542435	-0.037633542803168	0.0100872963364435	-0.021397790846513	-0.0394769577386795	-0.00216109231614893	-0.0357589325764591	-0.0510620495538639	-0.0330109779935262	0.00637522837886879	-0.0371949394153844	-0.0664668014885439	0.0152480264242753	-0.0122213104162841	0.0253627486379371	0.0189710843979977	0.0236153824899656	-0.00895579855943947	0.00206139851876235	-0.0512236236529897	-0.0084010242270572	-0.0337884364090165	-0.0506476455320338	0.0198169158667187	0.0258111787081086	0.0774088062912882	0.0320522363470102	-0.00267798139630881	0.0657195000282508	0.0136677052215345	-0.0614918887945188	-0.0324707681832176	-0.0112850449071742	0.0309509492333372	0.033471700154431	-0.00938553082003146	0.069302971687138	-0.0143351970051545	0.0203716200320654	0.0194751906999903	0.0131262563715234	-0.0350930942171697	-0.0690518180322853	0.058129182906055	0.00497571791239168
idv199	0.032736574313445	-0.0578770011181602	-0.00580094009583151	0.0228515674595755	0.00133598730523969	0.0174751717896111	0.022857059664135	0.00455676716776831	0.00360386207069017	-0.00377760366348262	0.0273608569772841	-0.0374571750048927	0.0574970582382207	0.0174137763542386	-0.0270721043736449	0.0252845357545045	0.000872099691756987	0.00417229843617127	0.000479069284245208	0.0538054086403231	-0.0247876365127488	-0.0527278627643531	-0.0272137337975996	-0.0176260367862597	-0.101121049779957	-0.068204091491428	-0.0154435830570845	-0.028057641180684	0.0306416401894298	-0.0176165161970729	0.0154915755134611	-0.0168173980532687	-0.00135373677222828	-0.0114803012402434	-0.0100934075387701	0.00261431255058447	0.00340458176669933	-0.0328398734616418	0.0360271232973125	0.00713778805985483	-0.00925225195334359	-0.0583002472111391	-0.0997896562998935	0.0114763019879526	0.0184758031357872	-0.00180035004104536	0.0403762887040114	0.060833816181822	0.0571828321726092	-0.0320084653574172	0.0619550812961836	0.0263612726531468	0.0302653572837292	-0.00699904426930312	0.0145425723340022	-0.0099887721830162	0.0280671739802188	0.0734371084253546	0.0586713445649525	-0.0448645853496567	-0.0254317984374659	-0.00171347505098203	-0.0660808342127155	-0.00956268485032971	0.0714364133577372	0.0322412050146983	-0.0305870218199631	-0.0366301315949072	-0.0308181168680248	0.0181832010907932	0.0346878564239878	0.0456395514279972	0.0651871239167146	-0.00491066221763978
idv200	-0.036351856569122	0.102056952752457	-0.0529249279923114	0.0266361987028581	-0.0418324817516259	0.0258359450492479	0.000216781028121572	0.0730617235992157	0.0398351999026268	-0.0321163309888851	0.044692596273397	-0.0325596214733634	-0.096147771247805	-0.0637449381860919	-0.0151230568013447	-0.00945664149563522	0.0702517817638007	0.0423207530180847	0.00345082929341954	-0.0718808951566285	-0.0234871830666128	0.07611291821814	-0.00194031082880898	-0.0294112252004758	-0.0176778616922933	-0.0436458235779023	0.0394274066081796	-0.0691940403762746	-0.0404810541477055	0.0659617716207967	-0.022927339164044	-0.00170556224608992	0.0871569124896251	0.10110019431882	0.0542213724234862	0.0434228116524706	0.0953886310527388	-0.041402154715305	-0.00599153989253953	0.0307537954381408	-0.00116415629728072	0.0409543008735833	0.0178011713748302	0.00950707466245798	0.0107712120065773	-0.00358986421694213	0.0259253767149791	-0.0230405144318919	-0.0250670204169329	-0.0666031175424588	-0.0236022665339361	0.0280078104458736	0.013933264283732	0.0371808142523464	0.069753855597459	0.0123290451024834	0.000392673564911458	-0.0561552176467764	-0.0615884733616127	-0.0716215306805524	0.0276089778725325	-0.0338896890455153	0.0192424373395597	-0.00598499334580887	0.0152505822240802	-0.117694175829736	0.0161077425247186	0.0539607907729047	0.0552701041431039	-0.00198713687904328	-0.00989410432141259	0.0491433813936834	0.0251186323024136	0.0563829459408312
idv201	0.11466917454019	-0.0588596869961167	0.0133170248257415	-0.0146943859793118	-0.0109964477839556	0.002853503212271	0.0338482591277647	0.0182606132090001	-0.00336096033310883	-0.0155630318775635	-0.0403423994957441	-0.0380153838610627	0.0236468471256945	0.0594962756860796	0.000601696826746831	0.0133570995599962	0.0411048648287394	0.0245157311767372	-0.00188905885331711	0.0420063811352726	-0.00818384331616386	-0.0428242110509268	-0.0324058318145658	0.0496298221588203	-0.0703787222797468	-0.0620409530547157	-0.000690953448123235	0.0401707978121877	0.0566071705638547	0.0349100003823707	-0.017021904165171	-0.0253099933926525	-0.0136130922899066	0.012931643848623	0.0440880188411048	-0.0255876188560386	-0.0172573995170966	-0.0182322666592144	0.00953770696710985	0.0171112738995216	-0.0494044478904476	-0.0203851724566105	-0.0762850725375459	0.067309511959648	0.0404316295371758	0.0278154361863466	0.0233584469015954	0.0197013960127784	-0.0184744390281238	-0.0583884118538479	-0.055338077689661	-0.0220950151452223	-0.104782458973403	-0.0659832831187733	0.0367550654012494	0.0210401839044709	-0.0147693345295509	0.0574278586111118	0.0580794657536103	-0.015026184474499	-0.130057443216171	-0.0933026689358437	-0.0196075802005983	0.0144907385578032	0.00154205817804843	0.00576770687528587	0.078668942534917	0.0314977272063584	0.0190874290352888	0.0292201344744073	0.0412835357758334	0.0133702718930625	0.0317861664940716	0.00835647529469508
idv202	-0.0435297040914546	0.103622266618626	-0.0228865837584228	-0.015968713824056	0.0466424165783855	-0.00428306734724559	0.00818253779395363	-0.0112596123428948	0.00296551246060334	-0.0127577703886353	0.00757986284517272	0.0122739110825267	0.0363102752070556	-0.0253453696368396	0.0573816395231734	-0.00484074210928349	0.0632682644658537	0.0454965932816714	0.0119139584453373	0.0688218462198792	0.0505372356587112	0.115136768056724	0.0513565326088756	0.00412602112023783	-0.018186010673806	-0.0162808309265494	0.00619102484510507	-0.0938397544405877	0.0928306651223549	0.0918473872549231	-0.0193811343500946	-0.0207123498792555	-0.00997423071346931	0.020712922455769	0.0294607144693276	-0.0252184732610036	0.000167634388493009	0.0292550861537348	-0.0192909852193873	0.0387298857509201	0.0493300055127797	0.0330083830991906	0.032403214474807	-0.00386549571426128	-0.101383983115287	-0.104459391911908	-0.053105594949217	-0.0977226167955959	0.0467256124505469	0.0224374383587446	-0.0326566145043314	0.0346781187890523	0.05244747634106	-0.0684500477060303	-0.0788919511595323	-0.111747095878195	-0.0537396920310251	-0.00710668229543969	-0.0522824463173666	0.0108302531306506	0.0695786729951856	0.0415862328399871	0.0261029495508609	-0.00178535146282258	-0.0361739882661833	0.0977893575619899	-0.0694095359381861	-0.0486873766845425	-0.0653995928003718	0.0546578620819922	0.0627569035309009	0.0784167796018205	0.0327817039382901	0.000762534793317455
idv203	-0.0159581467529942	0.002833162618459	0.0011300422295671	-0.0687917628586818	-0.0524826400734648	0.0268015650238271	0.0215572324867115	0.0155897046655701	-0.00883459558620059	-0.0421307020214976	-0.0569313994199488	-0.0572703489942163	0.0289308886715181	0.0500314825654845	0.0662098273727616	0.0147167979547342	-0.048339611018569	0.0182971866323368	0.0187691960853562	0.0590390070718145	0.00441644215619768	-0.00771631830420256	-0.057811292885754	0.0255181815385517	0.0434861165798823	0.0470034517998286	-0.0161127391705296	0.0230466306190311	0.00900916274743765	-0.0290961699463156	-0.0146969328289781	-0.0320741768911093	0.00877880040595044	0.0231490996089023	0.0159595249078526	-0.0212210366041095	-0.041463906141404	0.0304153282767451	-0.00356673359517213	-0.0365430675698065	-0.0446782840029622	-0.0979654592896656	-0.0254085036600706	0.0439501769911094	-0.0307429295159454	0.00307741141798765	-0.0236235604165311	-0.0787455425635372	0.000993147224366022	0.00689659388596338	-0.140359867561092	-0.129213378676976	-0.0647196360814749	-0.0570040287023795	-0.0280539736115941	0.0229642311812651	-0.0168171974162365	0.0407714019846885	0.0450213103941563	0.0760635828979328	-0.013117831635618	-0.0895834745886381	0.0970379511469839	0.146390852466869	0.0375424471315912	-0.00385586899765185	-0.0323263170680509	0.0619614210805906	0.0624636048065629	-0.0336762382800593	-0.00696851783344771	-0.0459122169454317	-0.00160933736483358	0.0450732853037681
idv204	0.0884674940655723	-0.0427747006471528	-0.00662733156025554	0.0495651383525579	0.0854622410677613	0.0129301198916553	0.0577194878901909	-0.00900670930375303	0.0888888080835897	-0.0626644677134367	-0.0745901373124947	-0.0225769530851621	0.0659796094665115	0.040181987757776	-0.0112043257675729	-0.00135173546532273	-0.00890249825377478	0.0875899603403962	0.0535124001943141	0.11363881646917	-0.0798207611131332	-0.0638713314103481	-0.0261589196123752	0.0631557354223373	-0.0400273683152861	-0.066345073772877	0.00339888070103413	0.0464153293745313	0.157124294810267	-0.0384026923994527	0.00894386629015534	-0.00301064523790151	-0.0284613613987729	0.074379731875705	0.0649258237666903	-0.0137669490826469	0.0190790421204724	0.0144554907343642	0.041484187295	0.0620384206619981	-0.0291110497659435	0.000234724599214111	-0.0524375299342236	-0.0306316108308403	0.0169121323720824	0.00312858069071307	0.00946571430508646	3.01917723783932e-05	-0.0298933048804539	-0.101256514822936	-0.0123171300503007	0.0186818077355496	-0.0164952596941006	-0.025807062547519	-0.0310164643826035	0.0139184979985352	-0.0125637875559085	0.0159091625500306	0.0572261517130101	-0.0171608748299517	-0.0546116143780862	-0.0689915780452415	-0.0638859437583087	0.0170849856738917	-0.000676026444266155	-0.0936966367526675	0.0763814362883607	0.0584698459094853	0.0778997642451146	0.0959634535277319	0.0607453299953773	0.0588244943018479	0.11105431224722	0.0468567677142255
idv205	-0.0132520285347629	0.0239460203364445	0.0193107852236928	-0.0208495295395681	-0.0478055740774246	-0.0602475242681848	0.0473257007829176	0.0190166036970224	0.00209258280867867	-0.00829743769021166	-0.0339484990282301	-0.0295885967584335	0.0390358213661954	-0.0144463583485851	-0.00737887829861393	-0.097242804008328	-0.0345249768885557	-0.0252487965358673	-0.0298101667903989	-0.0072357813614154	0.0021050938301006	-0.0420970806242069	-0.0847635684560237	-0.0209471426062251	0.0609101446325673	0.049857834866612	0.0166419408933772	0.0195342390816544	-0.0149327646312526	-0.027121212948423	-0.0450516671538945	-0.0317328399182387	-0.0607649883056793	0.00236720448094389	-0.00597783867336242	0.0568367909450655	-0.0314750490539964	0.0683127613985218	0.0191281191994704	-0.0508402249598496	0.00373567353707458	-0.0819623342973915	-0.00160441441113239	0.00828523512000648	-0.0245002755005375	-0.0246072044085424	-0.0768204328786125	-0.24776030157043	-0.0303555982014085	0.00454734758879247	-0.150529252987038	-0.133910799895472	-0.0511569432479031	-0.0488977383546708	-0.0446241721927903	0.0220596115706308	-0.0716465154126146	-0.0354787358957339	0.0504738115843407	0.0201355348843623	-0.0331638094167889	-0.0125711118180485	0.0872000486432504	0.138641503994799	0.0577833495985645	0.0190628208001027	0.0429442696546571	0.0377678771699575	0.0287911084247671	0.0439133568134224	-0.0325379269767632	-0.0190267821635289	-0.0621355105883821	-0.0473807388933906
idv206	-0.0261808734834852	-0.00686920900749252	0.0400797877661797	-0.0436919513331914	-0.0259229219369992	-0.065017432903076	-0.0644766431334239	-0.0264882970555141	-0.0677543213685056	0.0216216789694831	-0.035447593883463	0.0210509879287977	-0.0146393292126471	0.0179143939043579	0.0248957888143417	0.0110805887586247	-0.0695816485644628	-0.0359510896499688	0.0387025649645976	-0.00131417217963522	0.0601952649490558	0.0110958935034721	0.0568572055752034	0.0106898355564586	0.0551081881639751	0.0747848737548452	0.0296617564242787	0.0594019614780844	-0.0204881085700733	-0.0291431080369532	-0.0902382168439075	0.0123507360989833	-0.027118447001464	-0.00913828471257535	-0.0193981798937951	-0.0667164237640328	-0.0652611206622923	-0.0362641487372367	-0.0248686866430184	-0.0660874840004306	0.0358545274068831	0.0156080711008419	-0.0884102308956181	0.102568306259519	0.0417616727448097	0.0658914686737324	0.0565242275675446	0.000768278579387033	-0.0347398697938691	0.0394695643319695	-0.0574558700835025	-0.0259596492745118	0.0375352278024593	0.0536236023247706	-0.00903176472741292	0.0154187622922005	-0.0454720692259761	-0.0536668326926268	0.0139525653822161	-0.0487787650654579	-0.0149625235181022	-0.0138338422712506	-0.0187431825336373	-0.0883842113063518	-0.0710240308614724	-0.0180468501888626	-0.0510777892521873	-0.0430435434157433	-0.0365326902222506	-0.0924392599405975	-0.110548187031062	-0.0576803081544472	-0.0551833397518289	-0.0297073748725926
idv207	0.0298105709150679	-0.0414010494269089	0.117369768688366	-0.0903248533236951	-0.0956596703331146	-0.0313651273981578	-0.0163763497878102	0.021744736854315	-0.00963430544788542	-0.0594422896855772	-0.0457157710316004	-0.069329843776427	-0.043535655010005	0.00195973477626062	0.0543853719402708	-0.0368036876406199	-0.0534808081894386	-0.00296563763615195	-0.00712900707963573	0.00641741416361289	0.0113071523655502	-0.0109296895955363	-0.036748735509054	-0.00870836099947259	-0.075329266343064	-0.0420959491108757	0.0552656731934783	0.0033149069438115	-0.062744279427175	-0.0327226418856412	-0.053725598695204	-0.0598866392953488	-0.0532875453491833	-0.00179720156666709	-0.0273061145735568	0.000226474085032281	-0.0272937402979598	-0.0230563212657935	-0.0284931521193211	0.0280714872547718	-0.0477989091374771	-0.0817004799414716	-0.0584340380609561	-0.057120435409596	0.00431910763730189	-0.0195988949078826	-0.0167399518000663	-0.0586652114228396	-0.10115633075365	-0.128374878255123	-0.0618612261602146	-0.0850994458796297	-0.0988384805960456	-0.0983868890218446	-0.0429764558652422	0.00401901698091433	-0.0538393372335407	-0.0905519416186027	0.0229135618275784	-0.0262711013823854	-0.112947141138469	-0.0569114612903942	0.0342572633705141	0.0657876679180432	-0.0588092318579894	-0.117815609423924	0.0245574203364929	-0.0484383131072464	-0.0882151688212825	-0.0796969542926973	0.00914567513647196	-0.038938869901006	-0.0606423146504253	-0.0110157112067684
