	module	kME	kIN	cluster_name	HOMA.ir_estimate	HOMA.ir_p.value	HOMA.ir_p.adjust	HOMA.ir_BMI.adj.partial_estimate	HOMA.ir_BMI.adj.partial_p.value	HOMA.ir_BMI.adj.partial_p.adjust
L_980_unknown	blue	0.919226142508079	28.5906320242277	L11	0.511855988769994	1.06100334160804e-20	1.32776989606948e-18	0.431220659529869	1.80018487993067e-14	5.70005209684913e-12
L_326_TG.47.1.	blue	0.92142863886251	28.1509490433534	L11	0.457224092503452	2.46071185314752e-16	5.9877321759923e-15	0.381459350892827	2.07726311299645e-11	5.86994350640287e-10
L_1630_unknown	blue	0.913558247794014	27.6969583684957	L11	0.450163750872294	7.94985623120334e-16	1.8326510680353e-14	0.370637331999631	8.28302678833506e-11	1.9094556491004e-09
L_190_TG.49.2.	blue	0.924371201178802	27.574798462169	L11	0.410784530637607	3.4185474994331e-13	3.79069317658658e-12	0.284419011796556	9.22519835302083e-07	8.08127375724625e-06
L_103_TG.50.0.	blue	0.907993937890706	27.4936532726661	L11	0.475309610911113	1.07515193076675e-17	3.92430454729864e-16	0.413020666615328	2.72055430164364e-13	2.31098707993469e-11
L_252_unknown	blue	0.924634085763814	27.465417201924	L11	0.510583709487155	1.36937702915572e-20	1.4317018744911e-18	0.402735821576032	1.17555864049536e-12	4.90375890035207e-11
L_511_unknown	blue	0.937836175228856	27.4321833175401	L11	0.471467402097426	2.12362757354521e-17	7.15499136317542e-16	0.35742422175206	4.18749966432335e-10	8.90135423650538e-09
L_1499_unknown	blue	0.90797841598839	27.0554703331827	L11	0.449533456502262	8.81566612256745e-16	1.93063088084227e-14	0.398806757311758	2.02929358111265e-12	8.08027807752129e-11
L_462_TG.49.0..	blue	0.911675880517167	26.6167032177811	L11	0.45846080268806	1.9981667016898e-16	5.1482177372949e-15	0.379461059500179	2.69207592988036e-11	7.17663260018797e-10
L_391_unknown	blue	0.912425432334327	26.3352316062045	L11	0.492025345934494	5.02651347697891e-19	3.06583188812123e-17	0.408031105852553	5.56836772074418e-13	3.2519267489146e-11
L_600_TG.53.1.	blue	0.907072206683031	25.8621376338077	L11	0.475683210810003	1.00583664287535e-17	3.92430454729864e-16	0.388303817391871	8.4331736879695e-12	2.63837862523617e-10
L_284_TG.44.0.	blue	0.870752494784999	25.7836230922122	L11	0.439381588144536	4.52607841593438e-15	7.92968938471703e-14	0.349660845635518	1.04866072152906e-09	1.80122900403816e-08
L_1507_unknown	blue	0.910968215398499	25.7523827414301	L11	0.446047187405827	1.55565115632518e-15	3.16918700683921e-14	0.329084567382115	1.06156776371506e-08	1.49989251776515e-07
L_2770_unknown	blue	0.918967847110401	25.675008273582	L11	0.421994517483934	6.5875097402622e-14	8.01480351731901e-13	0.281680583508275	1.18448703059919e-06	9.88200608385607e-06
L_3509_unknown	blue	0.901680405901793	25.6615202615354	L11	0.428248709133532	2.55887726249158e-14	3.44857920298866e-13	0.291073997860674	4.96957214269558e-07	4.73189695326231e-06
L_1084_unknown	blue	0.879034943127326	25.4597792384153	L11	0.449873974652449	8.33703368877505e-16	1.87262602855563e-14	0.348937247029867	1.14089438214629e-09	1.88570467690595e-08
L_1318_unknown	blue	0.900658435367178	25.1040839327214	L11	0.440395929281469	3.85296679375322e-15	7.03166439859964e-14	0.371980999717636	6.9953529670529e-11	1.70220255531621e-09
L_471_unknown	blue	0.898052676245507	24.4979551820728	L11	0.396534256464958	2.54203397440261e-12	2.22682176157669e-11	0.25144963283248	1.57260701606854e-05	9.840026757686e-05
L_837_TG.46.3.	blue	0.886876912257032	24.2553395353846	L11	0.41261248380468	2.62446377650668e-13	2.98575359509071e-12	0.301596608839364	1.80855827294874e-07	2.0054393001305e-06
L_845_TG.44.2.	blue	0.866520079403502	24.2017530898834	L11	0.416921070654598	1.39852796759599e-13	1.63348066615211e-12	0.32796515180974	1.19825264049586e-08	1.66614176678472e-07
L_79_TG.51.2.	blue	0.881634681577372	23.7368227845373	L11	0.430901467403615	1.70326044933054e-14	2.44599369444845e-13	0.283025788096965	1.04797100393271e-06	8.91284077131123e-06
L_168_TG.48.3.	blue	0.884883560760623	23.3672567107265	L11	0.422875039216339	5.77318799957046e-14	7.12297561637144e-13	0.272831791123804	2.60888345804801e-06	2.04051956183041e-05
L_805_TG.49.0.	blue	0.892453779184898	23.2482610320807	L11	0.401912154876346	1.20564323185899e-12	1.16059722099833e-11	0.354205466351464	6.14560044869178e-10	1.25198744024512e-08
L_153_TG.54.1.	blue	0.8767487052352	22.9687725685835	L11	0.499269253960712	1.26418403111459e-19	1.00675019205125e-17	0.425937067896486	4.02749170144327e-14	7.0561654609286e-12
L_1111_unknown	blue	0.882705881939973	22.7042825242163	L11	0.517701508892377	3.24044610250122e-21	4.73105130965179e-19	0.430693319736402	1.95207263590724e-14	5.70005209684913e-12
L_24_TG.50.3.	blue	0.868995843048476	22.5177835809153	L11	0.397819718700287	2.1294942886361e-12	1.90350713963798e-11	0.250646958171934	1.67724918707719e-05	0.000102125906184603
L_1105_unknown	blue	0.879387002584224	22.0296168932665	L11	0.438674932144038	5.06174152407834e-15	8.69428544135809e-14	0.285023581017956	8.72677629159046e-07	7.80066941982984e-06
L_1651_unknown	blue	0.882118244267703	22.0295882315804	L11	0.465824600961459	5.68249930141588e-17	1.5555841837626e-15	0.391024289483758	5.85928441403496e-12	1.90101227655356e-10
L_726_TG.55.2.	blue	0.88744170733299	21.8461458728151	L11	0.427779097542916	2.74904219252584e-14	3.64872872826157e-13	0.35024585120197	9.79419147525276e-10	1.71594234646428e-08
L_325_TG.52.0.	blue	0.86172937271387	21.802917305472	L11	0.446418797425096	1.46471991971995e-15	3.05498726113019e-14	0.40625462114195	7.16536794628481e-13	3.69227195349735e-11
L_811_unknown	blue	0.865445278568196	21.6079942497026	L11	0.485468195112561	1.70514528915251e-18	7.86161722788208e-17	0.412574469546426	2.90192441544311e-13	2.31098707993469e-11
L_459_unknown	blue	0.872388408562204	21.5623388304708	L11	0.46782741480025	4.01533786176611e-17	1.30096547277552e-15	0.391364040226816	5.59747245418612e-12	1.88591764225655e-10
L_1889_unknown	blue	0.849290816466888	21.4005855688263	L11	0.408119086884939	5.01177812216376e-13	5.24200954055572e-12	0.314789270395202	4.80693775005461e-08	6.01553924149691e-07
L_673_unknown	blue	0.876886556101724	21.3674428056299	L11	0.409754767933609	3.96466788743401e-13	4.34131133674024e-12	0.26016240915209	7.70699997534223e-06	5.5338786708195e-05
L_1508_unknown	blue	0.887609263442042	21.1136655713876	L11	0.408873251261394	4.49915253664153e-13	4.80641173426583e-12	0.306925010895119	1.06734422066498e-07	1.23025465434542e-06
L_1985_unknown	blue	0.852087539906601	20.3027344885175	L11	0.388538671411812	7.51847063582644e-12	5.9334957450306e-11	0.265768093800235	4.80501240645213e-06	3.62861281728626e-05
L_537_TG.47.2.	blue	0.858622191905438	20.0745276346453	L11	0.378584049871542	2.78574618379054e-11	2.01678814628141e-10	0.31769759635828	3.55780703138058e-08	4.79482916844521e-07
L_1489_TG.42.1.	blue	0.817228536728392	19.8394676646746	L11	0.382868509431052	1.59396987987153e-11	1.21418923023257e-10	0.310424276594911	7.50586710238092e-08	9.0070405228571e-07
L_619_unknown	blue	0.847177060804388	19.4068644889878	L11	0.428660862950084	2.4026291837639e-14	3.28859869527684e-13	0.405300322653578	8.19970414831809e-13	3.79610124802883e-11
L_195_unknown	blue	0.841800896896812	18.5765066864634	L11	0.402207403265149	1.15681381982093e-12	1.12596545129237e-11	0.258955912094126	8.52000623900461e-06	6.01897214949036e-05
L_2026_unknown	blue	0.861899795916487	18.4849533243506	L11	0.475480491823588	1.04288462755401e-17	3.92430454729864e-16	0.393458219499979	4.21812676614515e-12	1.47803161885726e-10
L_361_TG.49.3.	blue	0.842058473044181	18.3920359096831	L11	0.379097190078872	2.60668497916933e-11	1.91887062332129e-10	0.240366749470662	3.75579960520208e-05	0.000209559264595988
L_5231_unknown	blue	0.837471157572142	18.2802419212043	L11	0.46762618822355	4.15833712759298e-17	1.30096547277552e-15	0.340054844133538	3.15589015472602e-09	4.93671388489284e-08
L_1110_unknown	blue	0.84354977629733	18.2419257285919	L11	0.382625495382306	1.64561110831164e-11	1.24272011282845e-10	0.244360817710331	2.75728688971686e-05	0.000159959159959733
L_1024_unknown	blue	0.856270799617739	18.1284382462771	L11	0.389403522842198	6.69575247326784e-12	5.38117354732352e-11	0.233843705964734	6.15224320494165e-05	0.000322716469911909
L_126_unknown	blue	0.83559935789841	17.6079875859212	L11	0.431622301296413	1.52398214759264e-14	2.22501393548525e-13	0.288889729618777	6.09897297520082e-07	5.62389508029044e-06
L_1542_unknown	blue	0.804502236090591	17.5109766557648	L11	0.387806644446143	8.29115521475128e-12	6.48486782868046e-11	0.297624363182288	2.66139966199174e-07	2.84315378524971e-06
L_417_unknown	blue	0.833080196712325	17.433234170964	L11	0.433511691996793	1.13718379633049e-14	1.74767193962371e-13	0.387597367545224	9.26448169891368e-12	2.79851240284427e-10
L_645_unknown	blue	0.848990892587329	17.2996596150287	L11	0.487295402074776	1.21640229673376e-18	6.26804948199278e-17	0.34237201330496	2.42763545055293e-09	3.93816417534141e-08
L_508_TG.42.0.	blue	0.785120274947254	17.2827643191561	L11	0.351156046642099	8.22980699811869e-10	4.8711560340216e-09	0.297700138321119	2.64200143766581e-07	2.84315378524971e-06
L_1436_unknown	blue	0.834606902224835	17.1078761999247	L11	0.376355384695739	3.71254098069023e-11	2.62273056377794e-10	0.258493437431734	8.85275404412654e-06	6.20401003412388e-05
L_496_unknown	blue	0.810588531179898	16.9626898592111	L11	0.425399201515898	3.94649332444827e-14	5.11125773800781e-13	0.253606190745081	1.3212627206837e-05	8.51048634793323e-05
L_1868_unknown	blue	0.850050607797195	16.9341902602474	L11	0.400712506199683	1.42558239723043e-12	1.34280664513318e-11	0.29396051517065	3.78129380510721e-07	3.79792513840685e-06
L_212_unknown	blue	0.841774771969744	16.760786625791	L11	0.480812125533782	3.99575811307953e-18	1.66680195574175e-16	0.418718016159923	1.18328894122908e-13	1.15173456946297e-11
L_3648_unknown	blue	0.826607628929412	16.4659332770561	L11	0.40405848878282	8.91837314802861e-13	8.87783508826485e-12	0.244235629217385	2.78434818323052e-05	0.000160466382138812
L_968_unknown	blue	0.831179553329596	16.1968664653578	L11	0.413210940100772	2.40604479317123e-13	2.77328320897104e-12	0.279550051442068	1.43611510712266e-06	1.17573535872845e-05
L_157_unknown	blue	0.809138768492921	16.1246375754183	L11	0.437856345414846	5.76011777791667e-15	9.52049655368868e-14	0.28481863748603	8.89277441270521e-07	7.86875796518158e-06
L_4_TG.52.2.	blue	0.820868346117739	15.899094794514	L11	0.374070754155588	4.9722308911791e-11	3.35051866205607e-10	0.276148212178742	1.94683149190927e-06	1.55038580628411e-05
L_637_unknown	blue	0.812935371012315	15.6623535575249	L11	0.436822354216652	6.77824923416761e-15	1.07959024166015e-13	0.318098069673263	3.41253842541241e-08	4.67091196978324e-07
L_517_TG.47.0.	blue	0.788866436854352	14.9821806401945	L11	0.335645681199291	4.8604453274639e-09	2.41917619707862e-08	0.290135880789706	5.42760290447689e-07	5.11245176808791e-06
L_545_TG.51.2.	blue	0.832440716489668	14.9479377014432	L11	0.356201386421785	4.52151949774918e-10	2.80911424115481e-09	0.247570859093841	2.14265229356635e-05	0.000126821851970549
L_446_unknown	blue	0.793346100619159	14.7794045943826	L11	0.433197291016635	1.19410819123861e-14	1.80351513021556e-13	0.291881723540488	4.60512452237665e-07	4.44916627108577e-06
L_1995_TG.42.2.	blue	0.772073951285681	14.7051035310106	L11	0.420976196587758	7.66985222337077e-14	9.20382266804493e-13	0.350376683559104	9.64551829258393e-10	1.71594234646428e-08
L_657_TG.45.1.	blue	0.772009129170355	14.6238009296549	L11	0.333951298701795	5.86660290965059e-09	2.87103025075638e-08	0.293739570209698	3.86163157916107e-07	3.8008868127473e-06
L_1492_TG.56.1.	blue	0.817378295965033	14.4600355469248	L11	0.43798593632518	5.64358719575855e-15	9.50727381439325e-14	0.395889669771273	3.02947285218812e-12	1.15383400805078e-10
L_423_unknown	blue	0.785466541574421	14.4493334509237	L11	0.397203602222557	2.31834515320758e-12	2.05138419617156e-11	0.25816083531211	9.09965643073367e-06	6.22015532753979e-05
L_113_TG.54.9.	blue	0.788676689547631	14.3292044164217	L11	0.391179490404167	5.2721122336114e-12	4.35695312890904e-11	0.261369757018675	6.96762930361447e-06	5.08636939163856e-05
L_3217_unknown	blue	0.825309285135974	14.3145312693392	L11	0.376721522546049	3.54197120267766e-11	2.52257461263872e-10	0.282772090422797	1.07250721809852e-06	9.03381079859909e-06
L_1023_unknown	blue	0.780160988562289	14.0216864398154	L11	0.318083998601925	3.23470777012814e-08	1.38224585689378e-07	0.285762679136635	8.15243791309896e-07	7.4390995957028e-06
L_1869_unknown	blue	0.748234266607509	13.9085244338819	L11	0.317577574238316	3.41037432910277e-08	1.43629226552597e-07	0.249978090645603	1.76945582892189e-05	0.000106899538354178
L_2315_unknown	blue	0.821344094420252	13.8659066114475	L11	0.425363881152621	3.9676429929741e-14	5.11125773800781e-13	0.310256916104385	7.63412347183161e-08	9.03715156935742e-07
L_34_TG.54.5..	blue	0.816712588494867	13.7148135239575	L11	0.443862050846739	2.21350297404047e-15	4.30895245613212e-14	0.339662447316573	3.29855665600754e-09	5.06936075554843e-08
L_1514_unknown	blue	0.774797262616867	13.6069562898581	L11	0.39460382449739	3.311693609833e-12	2.87232039823139e-11	0.231174847305587	7.49886873971036e-05	0.000377529253792315
L_2039_unknown	blue	0.768535592821844	13.271433880334	L11	0.40416619101732	8.78396622222949e-13	8.84454529962418e-12	0.361630640683179	2.51993935865657e-10	5.51866719545788e-09
L_485_unknown	blue	0.782055236885754	13.0509338998532	L11	0.386259015570714	1.01880479522687e-11	7.89799115591803e-11	0.255358008547676	1.14565401264539e-05	7.43402159316567e-05
L_21_TG.54.2.	blue	0.773051841130579	12.6890322174409	L11	0.530963559098121	2.01562745386469e-22	5.88563216528491e-20	0.406508442357863	6.91244255602079e-13	3.69227195349735e-11
L_1504_TG.54.0.	blue	0.783665949818726	12.1590929895505	L11	0.311048530466033	6.68503299321159e-08	2.7493375127011e-07	0.304071610817569	1.41748666044034e-07	1.59194655710992e-06
L_1513_TG.55.1.	blue	0.791823515461231	11.8398540734911	L11	0.37809702683424	2.9667391909006e-11	2.13021600920404e-10	0.3539004907266	6.37167578812179e-10	1.2685427250897e-08
L_341_unknown	blue	0.741674127869999	11.8214769456272	L11	0.354595304832482	5.47749140369012e-10	3.33214060391149e-09	0.213804779607336	0.000257221788501254	0.00105786989073755
L_1515_unknown	blue	0.750807074766021	11.5879355493548	L11	0.375674099660412	4.05145572660695e-11	2.79454741457298e-10	0.21712813843387	0.000204690722497898	0.000870432392758053
L_332_TG.56.2.	blue	0.760083615752945	10.8045417674158	L11	0.486216887320057	1.48512870195299e-18	7.22762634950453e-17	0.422638510862827	6.61132991588568e-14	9.6525416771931e-12
L_1094_unknown	blue	0.692643941447425	9.89082151051398	L11	0.317711891112751	3.36290624874123e-08	1.42314293424991e-07	0.2334467604953	6.33697787752345e-05	0.000329532657408052
L_1859_unknown	blue	0.685021414904521	9.34090475022476	L11	0.263393152151603	5.66088907853657e-06	1.7230877516951e-05	0.179229142211799	0.00226451489458893	0.00703445052361668
L_6065_unknown	blue	0.755742517850953	8.61023935235122	L11	0.252126951205975	1.43874335129277e-05	4.1187554762499e-05	0.230037961956861	8.15287662794219e-05	0.0004012314565212
L_583_unknown	blue	0.755095936049373	8.57361322169433	L11	0.252523932190415	1.39324080901966e-05	4.00157032361056e-05	0.228963295760537	8.8200784446098e-05	0.000431641827792077
L_1517_unknown	blue	0.731123988003522	8.20422820019617	L11	0.342697068372153	2.19419493059927e-09	1.13734601136388e-08	0.204434400205387	0.000480816901417259	0.00182335760017974
L_1522_unknown	blue	0.730894899552028	7.61983402174282	L11	0.318034002876441	3.25165393964983e-08	1.38274216074429e-07	0.315734239058988	4.36073039875815e-08	5.64917580621765e-07
L_287_unknown	blue	0.706051158957931	7.47044382585088	L11	0.432446360194565	1.34159376769027e-14	1.99192566185877e-13	0.34895547030277	1.13847783015698e-09	1.88570467690595e-08
L_499_PE.36.1.	blue	0.733128850857232	6.84093541678271	L11	0.322231405202521	2.0899488914351e-08	9.19997602460879e-08	0.283250865181145	1.02665349074581e-06	8.81714174405223e-06
L_663_TG.45.0.	blue	0.624946805318708	6.71825574966647	L11	0.194767427448601	0.00087274356156061	0.00203330680831674	0.200464178186792	0.000621632897189386	0.00225020833858637
L_460_TG.55.3.	blue	0.652958888049609	6.38082593555318	L11	0.303151693189092	1.47678556801906e-07	5.69896104662861e-07	0.201153693965319	0.000594717636346617	0.00217071937266515
L_721_PE.32.3e.	blue	0.673390410841298	6.15789067325328	L11	0.308919359271293	8.29679827954196e-08	3.38046292692035e-07	0.207157048688514	0.000402032983111296	0.00155145767931936
L_668_unknown	blue	0.715956563869327	6.04473124080179	L11	0.196180988184548	0.00079863764147776	0.00187060581265914	0.154513201355596	0.00862517067886645	0.0215292149148263
L_1803_unknown	blue	0.647800517726214	5.63310687333349	L11	0.376045460944729	3.86314883993468e-11	2.70729470702622e-10	0.252807032856064	1.40959641818903e-05	8.94787291546081e-05
L_859_unknown	blue	0.609897645988159	4.75485958045111	L11	0.171747505050138	0.00340221604783393	0.00714710133789573	0.0794223042314091	0.178914881081353	0.295306094310573
L_1245_TG.53.1.	blue	0.657682998308983	4.60634942162505	L11	0.227054716713143	9.85303608953919e-05	0.000255362710486282	0.295441268448802	3.28284593653244e-07	3.34392214000281e-06
L_1336_unknown	blue	0.538374949903099	4.60231821700147	L11	0.121575177749776	0.0388768058525708	0.067039531352071	0.148627071626979	0.0115580807118638	0.0276636030152805
L_1097_unknown	blue	0.671169161394742	4.51321908638156	L11	0.253989478531468	1.23680363349727e-05	3.56394731231451e-05	0.14735723352417	0.0122957366532079	0.0289544766349735
L_260_unknown	blue	0.653213367341481	4.49459976404829	L11	0.335333270098755	5.03244652635331e-09	2.49063455202571e-08	0.291843331146479	4.62185080672152e-07	4.44916627108577e-06
L_1502_TG.58.3.	blue	0.584818250343357	4.47751723433924	L11	0.318867762437746	2.97993128842215e-08	1.28592108800877e-07	0.29934381062	2.25316851083947e-07	2.46721951936922e-06
L_1186_unknown	blue	0.536568769790965	4.42946094201238	L11	0.171666417455572	0.00341761134081356	0.00716226682907339	0.173172384640114	0.00319465559113883	0.00923603398626277
L_1437_TG.58.5.	blue	0.663281614948254	4.22121228445509	L11	0.267772628463028	3.89339556397049e-06	1.22765566418124e-05	0.237540642096927	4.65908690700126e-05	0.000255085008158319
L_1495_unknown	blue	0.637033446019254	4.10035051389915	L11	0.170305091059682	0.00368566872051136	0.00766899239707353	0.22056755842509	0.000161003108635155	0.000730770586344022
L_601_unknown	blue	0.552629213905833	4.09390019284296	L11	0.206443046126301	0.000411729846631852	0.0009935959935248	0.151825334618244	0.00987055642256149	0.0242201888688063
L_577_unknown	blue	0.611707168782911	3.78399991691704	L11	0.168023942808869	0.00417774029415873	0.00863136909830907	0.154746843016622	0.00852381968561702	0.0213950316464198
L_265_unknown	blue	0.603155365580541	3.60448044306674	L11	0.294743954319393	3.34779578980535e-07	1.20685971681872e-06	0.234781745732213	5.73564195440075e-05	0.000302676045304522
L_640_unknown	blue	0.627133891521976	3.58172022574287	L11	0.373905594147024	5.07791344723388e-11	3.39561235097471e-10	0.305886264559252	1.18389008643402e-07	1.34686716326779e-06
L_1540_unknown	blue	0.543484636429343	3.56237716848487	L11	0.283144199802253	9.92664065522769e-07	3.31898366945781e-06	0.2850402613169	8.71339715718655e-07	7.80066941982984e-06
L_244_TG.53.1.	blue	0.615104113653076	3.41523182554604	L11	0.302953202696872	1.50604949891438e-07	5.78640070635525e-07	0.267043051928027	4.30896994551668e-06	3.28231101936749e-05
L_2419_unknown	blue	0.508549941436166	3.09018436733194	L11	0.296425402599352	2.84824105967384e-07	1.04834418835054e-06	0.289592674539151	5.71105040516933e-07	5.32221293077483e-06
L_580_unknown	blue	0.546108540779933	3.04555064892015	L11	0.224987480521614	0.000114418764807133	0.000295666188705158	0.161584800277888	0.0059897368563974	0.0157567852438562
L_472_LysoPC.14.0.	blue	0.531441623004304	2.98399530109734	L11	0.181611089597735	0.00193634360712771	0.00423001745596975	0.214774695415659	0.000240718300626532	0.000994666185607747
L_210_PE.38.4.	blue	0.556069639420196	2.94508122781708	L11	0.245321065431385	2.47572932234088e-05	6.88488535355751e-05	0.207190566351603	0.000401142544680367	0.00155145767931936
L_313_unknown	blue	0.57899958043378	2.81549708344868	L11	0.218806168213145	0.000177460600691738	0.000446711167258512	0.177157573348785	0.00255045396074768	0.00773078778413484
L_836_TG.56.4..	blue	0.575673239525982	2.53959641838611	L11	0.211735379713976	0.000288863259280596	0.000706827416563694	0.187693155122455	0.0013747940580663	0.00446044294394845
L_225_unknown	blue	0.391111874059082	2.26390737805284	L11	0.0771155461070775	0.191134572264698	0.275384679776111	0.141789779953924	0.0160416942172093	0.0365951149330087
L_2437_unknown	blue	0.592947184986482	2.24875600710132	L11	0.282721101647784	1.03186621707606e-06	3.42391972029784e-06	0.215983323446181	0.000221535541439907	0.000924119687149327
L_1503_TG.58.4.	blue	0.432466455941786	2.24001423488728	L11	0.24046774903515	3.61171479720333e-05	9.79523889272481e-05	0.22876406675578	8.94927479516559e-05	0.000433125122683152
L_140_PE.36.1.	blue	0.526965263703597	2.19802108900594	L11	0.0224480807423052	0.703936969888331	0.786541818395635	0.0945161918867856	0.109465029283898	0.199773678443113
L_102_unknown	blue	0.429017307368562	2.18321169337877	L11	0.0948356728692861	0.107649733510245	0.168094771042735	0.148397803434739	0.0116883009081647	0.0278990506690797
L_372_PE.34.2.	blue	0.55008700189601	1.9625244691358	L11	-0.00994492087711607	0.866319650946485	0.901301679607032	0.0422272185089211	0.475337519941036	0.615969922290455
L_509_unknown	blue	0.373949892533888	1.86451187070936	L11	0.0818957344272319	0.164976584118668	0.24456244856874	0.116808916765432	0.0476499945815596	0.0986794214029462
L_397_unknown	blue	0.397897030015251	1.47579371121012	L11	0.113713163366206	0.0534813606650777	0.0897503293919694	0.176582576447803	0.00263544722304893	0.00790634166914679
L_566_unknown	blue	0.484315826740407	1.46959893861763	L11	0.194399299718669	0.000893057278679917	0.00207511452552681	0.0645765502231066	0.274712329862487	0.411364104204339
L_1633_TG.53.3.	blue	0.395834227687298	1.40367965852502	L11	0.260191187106055	7.41180988090262e-06	2.2084168216567e-05	0.195369491927026	0.000858256667604958	0.00297343304944692
L_424_unknown	blue	0.474993359134724	1.38775880482073	L11	0.322864435657032	1.95401573439368e-08	8.64503930974173e-08	0.228839937902929	8.89986549786849e-05	0.000433125122683152
L_456_PE.36.0.	blue	0.404079160792557	1.23266789080495	L11	-0.0211078968173915	0.720853073085278	0.801021402751818	0.10535235860574	0.0742476724211681	0.142947167122952
L_879_TG.56.2.	blue	0.415317253330418	1.11608826935103	L11	0.0342975651519129	0.561440926649945	0.666425815373106	0.0887529350789132	0.13294129191181	0.231985202619015
L_122_PE.38.1.	blue	0.377820066464472	0.935995995996419	L11	-0.148913138926357	0.0112543690313095	0.0215258237367405	0.0156722217210633	0.791143500195984	0.861992171855326
L_492_unknown	blue	0.366833955999832	0.814869900984828	L11	0.184690677046577	0.00161433078625249	0.00360753512438055	0.105670626972534	0.0733724108323669	0.14157319799373
L_1035_Cer.d18.1.20.0.	blue	0.452930872670649	0.771632064398162	L11	0.264057523210149	5.35068260178673e-06	1.64463086286497e-05	0.224521578270434	0.000121607506145041	0.000557739138131181
L_1087_unknown	blue	0.403819864901312	0.569463707429881	L11	0.150917196439911	0.0101932123912407	0.0196247341862129	0.147391084928652	0.0122755462475758	0.0289544766349735
L_750_PC.36.4e.	blue	0.325897744462303	0.563321480484677	L11	0.0724321156835064	0.219588698608962	0.310257580615243	0.0906835857271568	0.124679762876843	0.220645398545685
L_550_TG.55.4.	blue	0.100148884561446	0.499099619039354	L11	0.132597120971895	0.0241744746613505	0.0441492622235445	0.105923269180278	0.0726836189459137	0.140553753193423
L_1119_TG.56.5.	palevioletred3	0.966550039700301	1.68839884495741	L12	0.295183966450643	3.20949387873035e-07	1.16178373461479e-06	0.219830987097408	0.000169550663743132	0.000757787660402979
L_91_TG.56.5.	palevioletred3	0.965744068485933	1.68321833708144	L12	0.295183966450643	3.20949387873035e-07	1.16178373461479e-06	0.219830987097408	0.000169550663743132	0.000757787660402979
L_37_TG.56.6.	palevioletred3	0.891061547314931	0.733008240963487	L12	0.262022622562465	6.3557574682256e-06	1.90672724046768e-05	0.213118546746227	0.000269529357522168	0.00109529860827179
L_716_unknown	palevioletred3	0.863206487513022	0.722785973115796	L12	0.213002435562808	0.000265019779131851	0.000650300634508408	0.175492883521714	0.00280362031657764	0.00835364420857826
L_628_TG.58.5.	palevioletred3	0.837179618392114	0.493532643952034	L12	0.241314691548946	3.38326164119834e-05	9.26167874278045e-05	0.258149235336891	9.10838451666009e-06	6.22015532753979e-05
L_115_PE.38.5e.	white	0.895631597983656	1.09655604606922	L13	-0.0480513643590594	0.415757725415411	0.521781901810746	0.059668081332298	0.312928353426788	0.452351877230803
L_53_PE.38.5.	white	0.862664181382924	0.789218944378958	L13	-0.236315119000548	4.95874934746582e-05	0.000132032353446202	-0.0528520461938571	0.371507576685855	0.509931009825926
L_132_PC.38.5e.	white	0.791862056972933	0.602260822843044	L13	-0.343348753948114	2.03664197429949e-09	1.06832237693794e-08	-0.14362824554125	0.0147070654178911	0.0338146700946788
L_35_PC.36.4e.	white	0.834141416967341	0.597874450617272	L13	-0.107003289283342	0.0693104777711269	0.113065136922732	-0.013242387952755	0.822941534544149	0.886711911759747
L_979_PE.38.4e.	white	0.754924999927674	0.558933690209525	L13	0.0120342944794315	0.838585017471071	0.885969982832335	0.0656640446574174	0.266693789150961	0.404193355183809
L_722_unknown	white	0.79655451785302	0.530172342864253	L13	0.137208418259195	0.0196229218973849	0.0364961349938624	0.162426784325631	0.00572979633693314	0.0151183782866067
L_43_PC.38.5e.	white	0.769216237114782	0.444616115107354	L13	-0.124926881236823	0.0337642386057291	0.059512018146114	-0.0246736833148156	0.67670126366435	0.788284982672833
L_599_PE.40.6e.	white	0.722600018204999	0.399720734498857	L13	-0.0639308524716092	0.27870955223096	0.375614719622032	0.0554532955613887	0.348397236567521	0.489881186570062
L_192_unknown	white	0.714370949666967	0.395484193172327	L13	-0.240952284722925	3.47929322992689e-05	9.49489367419302e-05	-0.111555992635495	0.0586456247085812	0.117024071172476
L_541_PE.38.5e.	white	0.727139161581035	0.311868002670081	L13	-0.0203310975602449	0.730721209509699	0.808221943851636	0.107047603602263	0.0696818615595272	0.135860952494277
L_1536_unknown	white	0.571185860124224	0.131242732560203	L13	-0.123822249312075	0.0353820545831536	0.0618656283729393	-0.115470770828582	0.050272893094974	0.102655138347779
L_409_unknown	salmon4	0.943665683665363	0.752998978900145	L14	-0.193824224508127	0.000925664649203825	0.00214519109180569	-0.181800370580217	0.00195034417153221	0.00619022280529788
L_1049_Cer.d18.1.16.0.	salmon4	0.939462170495934	0.717511647107628	L14	-0.205042668342845	0.00045155200504895	0.00108670207808483	-0.156412144622332	0.00783159863971607	0.0197140241620439
L_1227_unknown	salmon4	0.84748888185657	0.445359110631593	L14	-0.202400854410679	0.000536575522544148	0.00128778125410596	-0.209462410059571	0.00034488677024532	0.00135480184186054
L_729_unknown	salmon4	0.768460586457129	0.197349146178448	L14	-0.336947808676449	4.20285659710704e-09	2.11592090750906e-08	-0.209166447809719	0.000351774851129647	0.00137569093566773
